,Unnamed: 0,state,article_title,url,article_quality,revision_id,state_population,region,regional_division,region_population
196,196,Alabama,"Hartselle, Alabama","https://en.wikipedia.org/wiki/Hartselle,_Alabama",C,1165749341,5074296,South,East South Central,19578002
197,197,Alabama,"Hayden, Alabama","https://en.wikipedia.org/wiki/Hayden,_Alabama",C,1166180747,5074296,South,East South Central,19578002
198,198,Alabama,"Hayneville, Alabama","https://en.wikipedia.org/wiki/Hayneville,_Alabama",C,1166180764,5074296,South,East South Central,19578002
199,199,Alabama,"Headland, Alabama","https://en.wikipedia.org/wiki/Headland,_Alabama",C,1168369252,5074296,South,East South Central,19578002
200,200,Alabama,"Heath, Alabama","https://en.wikipedia.org/wiki/Heath,_Alabama",Start,1166180800,5074296,South,East South Central,19578002
201,201,Alabama,"Heflin, Alabama","https://en.wikipedia.org/wiki/Heflin,_Alabama",C,1176321971,5074296,South,East South Central,19578002
202,202,Alabama,"Helena, Alabama","https://en.wikipedia.org/wiki/Helena,_Alabama",C,1177702091,5074296,South,East South Central,19578002
203,203,Alabama,"Henagar, Alabama","https://en.wikipedia.org/wiki/Henagar,_Alabama",C,1165749718,5074296,South,East South Central,19578002
204,204,Alabama,"Highland Lake, Alabama","https://en.wikipedia.org/wiki/Highland_Lake,_Alabama",Start,1166180993,5074296,South,East South Central,19578002
205,205,Alabama,"Hillsboro, Alabama","https://en.wikipedia.org/wiki/Hillsboro,_Alabama",C,1166181055,5074296,South,East South Central,19578002
206,206,Alabama,"Hobson City, Alabama","https://en.wikipedia.org/wiki/Hobson_City,_Alabama",C,1166181157,5074296,South,East South Central,19578002
207,207,Alabama,"Hodges, Alabama","https://en.wikipedia.org/wiki/Hodges,_Alabama",C,1166181162,5074296,South,East South Central,19578002
208,208,Alabama,"Hokes Bluff, Alabama","https://en.wikipedia.org/wiki/Hokes_Bluff,_Alabama",C,1165750177,5074296,South,East South Central,19578002
209,209,Alabama,"Holly Pond, Alabama","https://en.wikipedia.org/wiki/Holly_Pond,_Alabama",C,1166181271,5074296,South,East South Central,19578002
210,210,Alabama,"Hollywood, Alabama","https://en.wikipedia.org/wiki/Hollywood,_Alabama",C,1166181286,5074296,South,East South Central,19578002
211,211,Alabama,"Homewood, Alabama","https://en.wikipedia.org/wiki/Homewood,_Alabama",GA,1177622299,5074296,South,East South Central,19578002
212,212,Alabama,"Hoover, Alabama","https://en.wikipedia.org/wiki/Hoover,_Alabama",C,1177622412,5074296,South,East South Central,19578002
213,213,Alabama,"Horn Hill, Alabama","https://en.wikipedia.org/wiki/Horn_Hill,_Alabama",Start,1166181398,5074296,South,East South Central,19578002
214,214,Alabama,"Hueytown, Alabama","https://en.wikipedia.org/wiki/Hueytown,_Alabama",C,1177622536,5074296,South,East South Central,19578002
215,215,Alabama,"Huntsville, Alabama","https://en.wikipedia.org/wiki/Huntsville,_Alabama",FA,1179363035,5074296,South,East South Central,19578002
216,216,Alabama,"Hurtsboro, Alabama","https://en.wikipedia.org/wiki/Hurtsboro,_Alabama",C,1096814754,5074296,South,East South Central,19578002
217,217,Alabama,"Hytop, Alabama","https://en.wikipedia.org/wiki/Hytop,_Alabama",Start,1166181602,5074296,South,East South Central,19578002
218,218,Alabama,"Ider, Alabama","https://en.wikipedia.org/wiki/Ider,_Alabama",C,1166181612,5074296,South,East South Central,19578002
219,219,Alabama,"Indian Springs Village, Alabama","https://en.wikipedia.org/wiki/Indian_Springs_Village,_Alabama",C,1166181665,5074296,South,East South Central,19578002
220,220,Alabama,"Irondale, Alabama","https://en.wikipedia.org/wiki/Irondale,_Alabama",C,1169440818,5074296,South,East South Central,19578002
221,221,Alabama,"Jackson, Alabama","https://en.wikipedia.org/wiki/Jackson,_Alabama",C,1165750992,5074296,South,East South Central,19578002
222,222,Alabama,"Jackson's Gap, Alabama","https://en.wikipedia.org/wiki/Jackson's_Gap,_Alabama",Start,1166181798,5074296,South,East South Central,19578002
223,223,Alabama,"Jacksonville, Alabama","https://en.wikipedia.org/wiki/Jacksonville,_Alabama",C,1175988040,5074296,South,East South Central,19578002
224,224,Alabama,"Jasper, Alabama","https://en.wikipedia.org/wiki/Jasper,_Alabama",C,1174380579,5074296,South,East South Central,19578002
225,225,Alabama,"Jemison, Alabama","https://en.wikipedia.org/wiki/Jemison,_Alabama",C,1165751151,5074296,South,East South Central,19578002
226,226,Alabama,"Kansas, Alabama","https://en.wikipedia.org/wiki/Kansas,_Alabama",Start,1166182143,5074296,South,East South Central,19578002
227,227,Alabama,"Kellyton, Alabama","https://en.wikipedia.org/wiki/Kellyton,_Alabama",Stub,1166182186,5074296,South,East South Central,19578002
228,228,Alabama,"Kennedy, Alabama","https://en.wikipedia.org/wiki/Kennedy,_Alabama",Start,1166182247,5074296,South,East South Central,19578002
229,229,Alabama,"Killen, Alabama","https://en.wikipedia.org/wiki/Killen,_Alabama",C,1166182386,5074296,South,East South Central,19578002
230,230,Alabama,"Kimberly, Alabama","https://en.wikipedia.org/wiki/Kimberly,_Alabama",C,1177622633,5074296,South,East South Central,19578002
231,231,Alabama,"Kinsey, Alabama","https://en.wikipedia.org/wiki/Kinsey,_Alabama",C,1166182487,5074296,South,East South Central,19578002
232,232,Alabama,"Kinston, Alabama","https://en.wikipedia.org/wiki/Kinston,_Alabama",C,1166182489,5074296,South,East South Central,19578002
233,233,Alabama,"LaFayette, Alabama","https://en.wikipedia.org/wiki/LaFayette,_Alabama",C,1165752571,5074296,South,East South Central,19578002
234,234,Alabama,"Lake View, Alabama","https://en.wikipedia.org/wiki/Lake_View,_Alabama",C,1170831381,5074296,South,East South Central,19578002
235,235,Alabama,"Lakeview, Alabama","https://en.wikipedia.org/wiki/Lakeview,_Alabama",Start,1166205391,5074296,South,East South Central,19578002
236,236,Alabama,"Lanett, Alabama","https://en.wikipedia.org/wiki/Lanett,_Alabama",C,1165889187,5074296,South,East South Central,19578002
237,237,Alabama,"Langston, Alabama","https://en.wikipedia.org/wiki/Langston,_Alabama",C,1171521067,5074296,South,East South Central,19578002
238,238,Alabama,"Leeds, Alabama","https://en.wikipedia.org/wiki/Leeds,_Alabama",C,1179531175,5074296,South,East South Central,19578002
239,239,Alabama,"Leesburg, Alabama","https://en.wikipedia.org/wiki/Leesburg,_Alabama",C,1166205728,5074296,South,East South Central,19578002
240,240,Alabama,"Leighton, Alabama","https://en.wikipedia.org/wiki/Leighton,_Alabama",C,1148926606,5074296,South,East South Central,19578002
241,241,Alabama,"Lester, Alabama","https://en.wikipedia.org/wiki/Lester,_Alabama",Start,1166205815,5074296,South,East South Central,19578002
242,242,Alabama,"Level Plains, Alabama","https://en.wikipedia.org/wiki/Level_Plains,_Alabama",Start,1165890044,5074296,South,East South Central,19578002
243,243,Alabama,"Lexington, Alabama","https://en.wikipedia.org/wiki/Lexington,_Alabama",Start,1166205880,5074296,South,East South Central,19578002
244,244,Alabama,"Libertyville, Alabama","https://en.wikipedia.org/wiki/Libertyville,_Alabama",Start,1166205930,5074296,South,East South Central,19578002
245,245,Alabama,"Lincoln, Alabama","https://en.wikipedia.org/wiki/Lincoln,_Alabama",C,1165890317,5074296,South,East South Central,19578002
246,246,Alabama,"Linden, Alabama","https://en.wikipedia.org/wiki/Linden,_Alabama",GA,1170891816,5074296,South,East South Central,19578002
247,247,Alabama,"Lineville, Alabama","https://en.wikipedia.org/wiki/Lineville,_Alabama",GA,1165890459,5074296,South,East South Central,19578002
248,248,Alabama,"Lipscomb, Alabama","https://en.wikipedia.org/wiki/Lipscomb,_Alabama",C,1177622747,5074296,South,East South Central,19578002
249,249,Alabama,"Lisman, Alabama","https://en.wikipedia.org/wiki/Lisman,_Alabama",C,1166206088,5074296,South,East South Central,19578002
250,250,Alabama,"Littleville, Alabama","https://en.wikipedia.org/wiki/Littleville,_Alabama",Start,1166206172,5074296,South,East South Central,19578002
251,251,Alabama,"Livingston, Alabama","https://en.wikipedia.org/wiki/Livingston,_Alabama",C,1165891122,5074296,South,East South Central,19578002
252,252,Alabama,"Loachapoka, Alabama","https://en.wikipedia.org/wiki/Loachapoka,_Alabama",C,1166206211,5074296,South,East South Central,19578002
253,253,Alabama,"Lockhart, Alabama","https://en.wikipedia.org/wiki/Lockhart,_Alabama",C,1166206220,5074296,South,East South Central,19578002
254,254,Alabama,"Locust Fork, Alabama","https://en.wikipedia.org/wiki/Locust_Fork,_Alabama",C,1173287337,5074296,South,East South Central,19578002
255,255,Alabama,"Louisville, Alabama","https://en.wikipedia.org/wiki/Louisville,_Alabama",Start,1166206343,5074296,South,East South Central,19578002
256,256,Alabama,"Lowndesboro, Alabama","https://en.wikipedia.org/wiki/Lowndesboro,_Alabama",C,1166206408,5074296,South,East South Central,19578002
257,257,Alabama,"Loxley, Alabama","https://en.wikipedia.org/wiki/Loxley,_Alabama",C,1170361974,5074296,South,East South Central,19578002
258,258,Alabama,"Luverne, Alabama","https://en.wikipedia.org/wiki/Luverne,_Alabama",C,1173068585,5074296,South,East South Central,19578002
259,259,Alabama,"Lynn, Alabama","https://en.wikipedia.org/wiki/Lynn,_Alabama",Start,1166206561,5074296,South,East South Central,19578002
260,260,Alabama,"Madison, Alabama","https://en.wikipedia.org/wiki/Madison,_Alabama",C,1177703025,5074296,South,East South Central,19578002
261,261,Alabama,"Madrid, Alabama","https://en.wikipedia.org/wiki/Madrid,_Alabama",C,1166206649,5074296,South,East South Central,19578002
262,262,Alabama,"Magnolia Springs, Alabama","https://en.wikipedia.org/wiki/Magnolia_Springs,_Alabama",GA,1166206656,5074296,South,East South Central,19578002
263,263,Alabama,"Malvern, Alabama","https://en.wikipedia.org/wiki/Malvern,_Alabama",C,1166206718,5074296,South,East South Central,19578002
264,264,Alabama,"Maplesville, Alabama","https://en.wikipedia.org/wiki/Maplesville,_Alabama",C,1166206829,5074296,South,East South Central,19578002
265,265,Alabama,"Margaret, Alabama","https://en.wikipedia.org/wiki/Margaret,_Alabama",C,1165892174,5074296,South,East South Central,19578002
266,266,Alabama,"Marion, Alabama","https://en.wikipedia.org/wiki/Marion,_Alabama",GA,1165892206,5074296,South,East South Central,19578002
267,267,Alabama,"Maytown, Alabama","https://en.wikipedia.org/wiki/Maytown,_Alabama",Start,1166207284,5074296,South,East South Central,19578002
268,268,Alabama,"McIntosh, Alabama","https://en.wikipedia.org/wiki/McIntosh,_Alabama",C,1176350576,5074296,South,East South Central,19578002
269,269,Alabama,"McKenzie, Alabama","https://en.wikipedia.org/wiki/McKenzie,_Alabama",Start,1166207344,5074296,South,East South Central,19578002
270,270,Alabama,"McMullen, Alabama","https://en.wikipedia.org/wiki/McMullen,_Alabama",Start,1166207363,5074296,South,East South Central,19578002
271,271,Alabama,"Memphis, Alabama","https://en.wikipedia.org/wiki/Memphis,_Alabama",Start,1166207484,5074296,South,East South Central,19578002
272,272,Alabama,"Mentone, Alabama","https://en.wikipedia.org/wiki/Mentone,_Alabama",GA,1166207510,5074296,South,East South Central,19578002
273,273,Alabama,"Midfield, Alabama","https://en.wikipedia.org/wiki/Midfield,_Alabama",C,1165893352,5074296,South,East South Central,19578002
274,274,Alabama,"Midland City, Alabama","https://en.wikipedia.org/wiki/Midland_City,_Alabama",C,1166207749,5074296,South,East South Central,19578002
275,275,Alabama,"Midway, Alabama","https://en.wikipedia.org/wiki/Midway,_Alabama",C,1158753496,5074296,South,East South Central,19578002
276,276,Alabama,"Millbrook, Alabama","https://en.wikipedia.org/wiki/Millbrook,_Alabama",C,1178021676,5074296,South,East South Central,19578002
277,277,Alabama,"Millport, Alabama","https://en.wikipedia.org/wiki/Millport,_Alabama",C,1166207935,5074296,South,East South Central,19578002
278,278,Alabama,"Millry, Alabama","https://en.wikipedia.org/wiki/Millry,_Alabama",Start,1166207936,5074296,South,East South Central,19578002
279,279,Alabama,"Mobile, Alabama","https://en.wikipedia.org/wiki/Mobile,_Alabama",GA,1178152366,5074296,South,East South Central,19578002
280,280,Alabama,"Monroeville, Alabama","https://en.wikipedia.org/wiki/Monroeville,_Alabama",C,1172371452,5074296,South,East South Central,19578002
281,281,Alabama,"Montevallo, Alabama","https://en.wikipedia.org/wiki/Montevallo,_Alabama",C,1177552745,5074296,South,East South Central,19578002
282,282,Alabama,"Montgomery, Alabama","https://en.wikipedia.org/wiki/Montgomery,_Alabama",GA,1174537991,5074296,South,East South Central,19578002
283,283,Alabama,"Moody, Alabama","https://en.wikipedia.org/wiki/Moody,_Alabama",C,1179508395,5074296,South,East South Central,19578002
284,284,Alabama,"Mooresville, Alabama","https://en.wikipedia.org/wiki/Mooresville,_Alabama",C,1169255573,5074296,South,East South Central,19578002
285,285,Alabama,"Morris, Alabama","https://en.wikipedia.org/wiki/Morris,_Alabama",C,1177624137,5074296,South,East South Central,19578002
286,286,Alabama,"Mosses, Alabama","https://en.wikipedia.org/wiki/Mosses,_Alabama",C,1175025748,5074296,South,East South Central,19578002
287,287,Alabama,"Moulton, Alabama","https://en.wikipedia.org/wiki/Moulton,_Alabama",C,1165894467,5074296,South,East South Central,19578002
288,288,Alabama,"Moundville, Alabama","https://en.wikipedia.org/wiki/Moundville,_Alabama",C,1166208667,5074296,South,East South Central,19578002
289,289,Alabama,"Mount Vernon, Alabama","https://en.wikipedia.org/wiki/Mount_Vernon,_Alabama",GA,1166208775,5074296,South,East South Central,19578002
290,290,Alabama,"Mountain Brook, Alabama","https://en.wikipedia.org/wiki/Mountain_Brook,_Alabama",C,1172621297,5074296,South,East South Central,19578002
291,291,Alabama,"Mulga, Alabama","https://en.wikipedia.org/wiki/Mulga,_Alabama",Start,1157496931,5074296,South,East South Central,19578002
292,292,Alabama,"Munford, Alabama","https://en.wikipedia.org/wiki/Munford,_Alabama",C,1178871326,5074296,South,East South Central,19578002
293,293,Alabama,"Muscle Shoals, Alabama","https://en.wikipedia.org/wiki/Muscle_Shoals,_Alabama",C,1178909921,5074296,South,East South Central,19578002
294,294,Alabama,"Myrtlewood, Alabama","https://en.wikipedia.org/wiki/Myrtlewood,_Alabama",GA,1166208882,5074296,South,East South Central,19578002
295,295,Alabama,"Napier Field, Alabama","https://en.wikipedia.org/wiki/Napier_Field,_Alabama",Start,1166208894,5074296,South,East South Central,19578002
296,296,Alabama,"Natural Bridge, Alabama","https://en.wikipedia.org/wiki/Natural_Bridge,_Alabama",C,1166208941,5074296,South,East South Central,19578002
297,297,Alabama,"Nauvoo, Alabama","https://en.wikipedia.org/wiki/Nauvoo,_Alabama",C,1096820857,5074296,South,East South Central,19578002
298,298,Alabama,"Nectar, Alabama","https://en.wikipedia.org/wiki/Nectar,_Alabama",Start,1166208963,5074296,South,East South Central,19578002
299,299,Alabama,"Needham, Alabama","https://en.wikipedia.org/wiki/Needham,_Alabama",Start,1166208968,5074296,South,East South Central,19578002
300,300,Alabama,"New Brockton, Alabama","https://en.wikipedia.org/wiki/New_Brockton,_Alabama",C,1166209021,5074296,South,East South Central,19578002
301,301,Alabama,"New Hope, Alabama","https://en.wikipedia.org/wiki/New_Hope,_Alabama",C,1165895256,5074296,South,East South Central,19578002
302,302,Alabama,"New Site, Alabama","https://en.wikipedia.org/wiki/New_Site,_Alabama",Start,1166209336,5074296,South,East South Central,19578002
303,303,Alabama,"Newbern, Alabama","https://en.wikipedia.org/wiki/Newbern,_Alabama",GA,1176337691,5074296,South,East South Central,19578002
304,304,Alabama,"Newton, Alabama","https://en.wikipedia.org/wiki/Newton,_Alabama",C,1166209571,5074296,South,East South Central,19578002
305,305,Alabama,"Newville, Alabama","https://en.wikipedia.org/wiki/Newville,_Alabama",C,1177928995,5074296,South,East South Central,19578002
306,306,Alabama,"North Courtland, Alabama","https://en.wikipedia.org/wiki/North_Courtland,_Alabama",Start,1166209704,5074296,South,East South Central,19578002
307,307,Alabama,"North Johns, Alabama","https://en.wikipedia.org/wiki/North_Johns,_Alabama",Start,1166209738,5074296,South,East South Central,19578002
308,308,Alabama,"Northport, Alabama","https://en.wikipedia.org/wiki/Northport,_Alabama",C,1167817987,5074296,South,East South Central,19578002
309,309,Alabama,"Notasulga, Alabama","https://en.wikipedia.org/wiki/Notasulga,_Alabama",C,1175854552,5074296,South,East South Central,19578002
310,310,Alabama,"Oak Grove, Alabama","https://en.wikipedia.org/wiki/Oak_Grove,_Alabama",C,1124809704,5074296,South,East South Central,19578002
311,311,Alabama,"Oak Hill, Alabama","https://en.wikipedia.org/wiki/Oak_Hill,_Alabama",C,1166209958,5074296,South,East South Central,19578002
312,312,Alabama,"Oakman, Alabama","https://en.wikipedia.org/wiki/Oakman,_Alabama",Start,1174954255,5074296,South,East South Central,19578002
313,313,Alabama,"Odenville, Alabama","https://en.wikipedia.org/wiki/Odenville,_Alabama",C,1166210198,5074296,South,East South Central,19578002
314,314,Alabama,"Ohatchee, Alabama","https://en.wikipedia.org/wiki/Ohatchee,_Alabama",C,1166210252,5074296,South,East South Central,19578002
315,315,Alabama,"Oneonta, Alabama","https://en.wikipedia.org/wiki/Oneonta,_Alabama",C,1166092446,5074296,South,East South Central,19578002
316,316,Alabama,"Onycha, Alabama","https://en.wikipedia.org/wiki/Onycha,_Alabama",Start,1166210466,5074296,South,East South Central,19578002
